0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,label
-0.4556281146799671,-0.455463857548575,-0.4551571516168162,-0.45468273452095187,-0.4539993275123961,-0.45307745261375415,-0.4518452516250778,-0.45022013618103446,-0.4480624024818607,-0.44527483187450784,-0.4416561341471604,-0.43700091513141565,-0.43111934593923784,-0.4237766488859454,-0.41469535937183793,-0.403721654895774,-0.39051506947508313,-0.3749385923504181,-0.35679124999451134,-0.33601801889624394,-0.31253173769166576,-0.28635195805736907,-0.2575809238218629,-0.2263981993586879,-0.19304419352699323,-0.1578584245420861,-0.1212477157286793,-0.08362346021545043,-0.04548320843918051,-0.007339985717801797,0.030346444105643328,0.0671307339043911,0.10246989865707434,0.13601416273061523,0.16747065896877755,0.196506777615408,0.2230578094783618,0.2468878663494549,0.2680458443845499,0.2865159615823539,0.30248550401060353,0.3160449890548945,0.32734879110512477,0.33663013754708543,0.3441298432534753,0.350062651143745,0.35461818085973784,0.35803610277028813,0.3604200687551699,0.3619493360102486,0.36273135329176887,0
-0.4752828082202125,-0.47504299947954776,-0.4745859845260463,-0.4738954121632948,-0.4729346026824285,-0.4716859727832447,-0.470089386965658,-0.4680731884919561,-0.46551007476836437,-0.4623155853232663,-0.45829976185063903,-0.45326656833629864,-0.4470358638250934,-0.43937364915061744,-0.43000896869191196,-0.41879159640330477,-0.4053820013275934,-0.3896404789362785,-0.3713672939819585,-0.3505002988854626,-0.32695153406250677,-0.3007346505695636,-0.27195210256691,-0.24078162662705666,-0.20745983295051604,-0.17232638004412568,-0.1357874350710979,-0.09825546076005809,-0.060228289889634204,-0.022221400282111184,0.015301275720062485,0.05189416855727694,0.08701100753086725,0.12030279701602492,0.1514738745010778,0.18018965803187112,0.2063871939343361,0.2298380306993829,0.25058869746174584,0.26863360517060164,0.2841633836660038,0.297278150709965,0.3081400294305347,0.316993389759574,0.32409057093088306,0.32965291162712734,0.33388282096717664,0.33702915365078334,0.33920155894810416,0.34058592310725144,0.34129507609239845,0
-0.4890648733960782,-0.48876735649850034,-0.4881955814274346,-0.4873418041439663,-0.4861735543498541,-0.48468462140608753,-0.4828258924185499,-0.4805361889748401,-0.47769997892753524,-0.47424458561018057,-0.46999078168746056,-0.4647514046649141,-0.45835475575093065,-0.4505673016053959,-0.44112385516262403,-0.4298760650416372,-0.4164852424912906,-0.4008072131204039,-0.382642658168582,-0.3619204112667198,-0.3385503299322525,-0.3125386411607823,-0.2839858691959691,-0.25306618704418304,-0.22001016664122272,-0.1851558378341187,-0.1489067578676072,-0.1116749018975507,-0.07395649876192019,-0.03626818841594046,0.000922690038488827,0.03717065364859361,0.07192741613143752,0.10484434093664423,0.1356224164855886,0.1639253083634484,0.1896898507099073,0.21269470637036297,0.23298290562195326,0.25055773147265437,0.26561117142273794,0.27825225241122215,0.28865026187947374,0.29705882889686425,0.3037407025893852,0.3089232550724858,0.3128209859177761,0.31569092431017504,0.31764890674016744,0.31888636894866984,0.3195213434489272,0
-0.49740763515985853,-0.4970701027799901,-0.49641884808909753,-0.49545434477872796,-0.49414790108471324,-0.49250404458256863,-0.49048389133562786,-0.488036154168875,-0.4850562682500291,-0.4814821736230396,-0.4771445215274852,-0.47186434569739755,-0.465476844289029,-0.45774849195691114,-0.44841878859914014,-0.43733939398413146,-0.4241720185950746,-0.4087661505660425,-0.39092187114957305,-0.3705571488334986,-0.3475781834979694,-0.3219823930817118,-0.29386636555888246,-0.2633992133362002,-0.23080359168208658,-0.19641451447414143,-0.1606315536608606,-0.12386507710144207,-0.08660842269167199,-0.04937867892064286,-0.012646354321893753,0.023142882669732898,0.057439561330301064,0.08989449120906677,0.12020452815681434,0.1480314992742206,0.17331005938625435,0.1958254310761378,0.21561616667567693,0.2326931707866676,0.24724806135755295,0.25939827820035655,0.26931998558687253,0.2772744341925875,0.28353398877885067,0.28833179942852866,0.2918939400064296,0.29448494598451963,0.29622712699091414,0.29731662964112,0.29787653606633846,0
-0.5007770859131779,-0.5004173646174706,-0.49972220027454045,-0.4986997989660566,-0.49732474808374394,-0.4956115391636038,-0.49353059281942396,-0.4910397436413093,-0.4880443787240931,-0.48449165816483286,-0.4802209699921075,-0.47506062095667667,-0.4688508393185682,-0.46135746173340125,-0.4523232216570823,-0.4415977727355482,-0.42884241573028725,-0.413898324445856,-0.3965637662773952,-0.37674403821660496,-0.3543401293509603,-0.329339385679679,-0.30183261242454384,-0.2719826094760088,-0.24000261016322177,-0.20622360606783346,-0.17104040738622767,-0.13486110787529537,-0.09817548530134562,-0.061500956142330115,-0.02531149817682618,0.009946183850923093,0.04372177577892253,0.07566412779598597,0.1054649331357974,0.13278375568191092,0.1575510884739688,0.17955791757775752,0.19883746818314452,0.21540707155844838,0.22945651220823476,0.2411113259442491,0.25055453769800357,0.2580536508661626,0.2638901783616246,0.2683030945356984,0.27152972406767395,0.27384178445208945,0.2753684541649742,0.276310000119768,0.27679444506541806,0
-0.4998175015337551,-0.49945253188911426,-0.49874727522343276,-0.4977171349012083,-0.49633943364568966,-0.4946377857338897,-0.492590930185976,-0.49016495921030284,-0.4872740551945399,-0.48387307741223273,-0.47980882717269163,-0.4749158321570783,-0.46903728095661235,-0.46193758729444867,-0.4533610593468727,-0.44315328903831086,-0.43097405506681535,-0.41665425701021,-0.3999890239602214,-0.38086930038839584,-0.35918931468668147,-0.33492527123967203,-0.30816057901045957,-0.2790507914099001,-0.247798626437797,-0.21473051735717794,-0.18023633457977167,-0.14472170772246723,-0.10867282614887094,-0.07260791092668256,-0.03700527132832795,-0.0023140175934187115,0.03091455265779644,0.0623255343493045,0.09160419566066173,0.11840718148766943,0.14265896340767942,0.16415535039931398,0.18292365193221674,0.19898662894135558,0.2125311820726475,0.22369095492752755,0.23265621964772834,0.23969981027630996,0.24511236136758427,0.24913915397460704,0.2520287645389507,0.2540602269509334,0.2553701334150794,0.2561626059304102,0.25657060369186,0
-0.49507550043252435,-0.49472307747929517,-0.4940432323299186,-0.4930578930553955,-0.4917463903125662,-0.49014036763874697,-0.48822564486959796,-0.4859753556694519,-0.48331096418329017,-0.4801931650981797,-0.47647443640078896,-0.4719941175620007,-0.4665959116255563,-0.4600417406604822,-0.45207544459163457,-0.44253637310489125,-0.4310813215002334,-0.41752888743967326,-0.40166961350363983,-0.38337848677803216,-0.36254145052423203,-0.33912267156388576,-0.3131968076734848,-0.2849115283377874,-0.2544583705159017,-0.2221590728908841,-0.18839903172547562,-0.1535816806772885,-0.11819022659315385,-0.08274476491800886,-0.04772934269446963,-0.013597349331633805,0.019098246103388422,0.04999653582361813,0.07877485116629959,0.10508589444393883,0.1288462440139957,0.1498553854450016,0.16813420054840697,0.18370996034481746,0.19676588804100573,0.20744391193813327,0.21594218057824957,0.22253825777693212,0.22753221558802608,0.23117641647219575,0.2337309172061187,0.2354825661809434,0.2365760308782523,0.2372193000113306,0.23755034398578867,0
-0.4871541596577997,-0.4868304966239252,-0.48620844329702156,-0.4853157989340402,-0.4841332661772316,-0.4826995075495615,-0.4810062526424022,-0.47903254874568163,-0.4767056857426675,-0.4739903671984485,-0.4707430446149983,-0.46680643143119444,-0.4620222699225539,-0.45614888370977913,-0.4489274883773698,-0.44018900248346876,-0.42958555453687197,-0.41692141122764753,-0.40198094461415623,-0.3846216812085679,-0.36471972290105775,-0.34222633909723466,-0.31720628136189744,-0.28979890531856856,-0.2601842084243119,-0.22867943646845687,-0.19566641141112417,-0.16154703274709864,-0.12680263423832852,-0.09195671269675496,-0.057500883959171356,-0.023895087655096986,0.00830492360445273,0.038729748257757816,0.06704710794709508,0.09290457958435885,0.116209119472057,0.1367626470500974,0.15457939639180965,0.16969039313614434,0.1822748439434606,0.19248345530122632,0.2005231976815024,0.20667624887765673,0.21125283842798517,0.21451359596744476,0.21673060098177185,0.21819941105201127,0.2190736149951465,0.2195653671394392,0.2198178538285401,0
-0.47671183643821285,-0.4764329568560939,-0.47590066569282724,-0.47514789315303185,-0.4741559392959883,-0.4729693087687026,-0.47158429455544504,-0.46998448763069783,-0.46810130029364194,-0.4659014222946011,-0.46324331581332445,-0.4599714228360009,-0.4559228688835089,-0.45085109558222697,-0.44449237017257326,-0.43666703120567524,-0.4270206754635516,-0.41534128980666163,-0.4014055110063176,-0.38505206887651267,-0.3661458185351431,-0.3446244770797208,-0.32054205624888965,-0.29402946566316995,-0.26525521361306187,-0.2345326151839866,-0.20224132906595058,-0.16878275231435522,-0.13463795660569214,-0.10033580480419108,-0.06637770362889664,-0.0332327188781692,-0.0014609069147532433,0.028557112921061542,0.05647764587156354,0.08194174164186034,0.10484513188483827,0.1249908544634159,0.14238641118358772,0.15706597844421463,0.1692047178331257,0.17896280409865453,0.18655718373591618,0.1922749200614468,0.19643741352374458,0.19931501722230452,0.20119260952697202,0.20237567307736087,0.20302765018695448,0.20336541796547145,0.20353767296999517,0
-0.4643458510523808,-0.4641269037533714,-0.46371458234351814,-0.4631461770677223,-0.462402765010882,-0.46153345989420785,-0.4605377101157025,-0.45940218298979524,-0.45806061888959126,-0.4564796087931464,-0.4545175746319592,-0.4520189562865127,-0.4488135619951017,-0.4446485997559424,-0.43925301426190827,-0.43243450976002135,-0.42383019780275377,-0.41320995834126195,-0.40034116388323926,-0.3850425970613505,-0.36716660572852156,-0.3466368477024967,-0.32349605188699704,-0.2978667795450257,-0.269906433080064,-0.23992522997176874,-0.20830244999566627,-0.17544029241697112,-0.1418215535358542,-0.10798272483689318,-0.07443748801737782,-0.041666784283295386,-0.010236792321011101,0.019457824151668336,0.04706010831512679,0.07220306732822655,0.09476977936475901,0.11456308130580414,0.13158383580355962,0.14586892897906578,0.15758977700105986,0.1669169192922884,0.1740786072166868,0.17936745002937293,0.18311728940084074,0.18560991027992038,0.1871439828789426,0.18803640697511934,0.18846149135883036,0.18864162840329884,0.18873140830556906,0
-0.4506520386983559,-0.4505070468472308,-0.45024263603816683,-0.449899674145375,-0.44945818443728885,-0.4489706379231292,-0.44843820896471837,-0.4478491234206893,-0.44713762697131826,-0.44626812557401435,-0.44509693889953933,-0.4434667397449953,-0.44119736316619224,-0.43802841077912447,-0.4336791491307718,-0.4279427403910927,-0.42044582504742684,-0.41093850767519974,-0.399177421155658,-0.384960442611483,-0.36812631160103926,-0.3485842288567269,-0.3263653734129911,-0.30158423346345237,-0.2743877703919824,-0.2450841392123348,-0.21405429472717047,-0.18170275523107912,-0.1485163030518128,-0.11504152682251306,-0.08180704400273757,-0.0493085034381134,-0.018120256099224463,0.011346142875775532,0.038718631953925685,0.06362058348275582,0.08592118229573614,0.10542177275526574,0.12211683592804704,0.1360456713624977,0.14737655618083703,0.15629146065121613,0.16303138569278586,0.16789551888683824,0.17123161075051574,0.17333479349727254,0.17451870750791712,0.17511338184007827,0.17530506936876797,0.17532266719791115,0.17532712285444035,0
-0.4361378158694213,-0.43607927103989363,-0.4359876344633336,-0.43590658099432295,-0.43581427624111435,-0.43576531685312936,-0.43576120348387154,-0.43579021965124864,-0.4357853479998101,-0.4357068003106867,-0.43540682498200056,-0.4347246274909518,-0.4334675697478471,-0.43136636219160857,-0.42812837753100214,-0.42353055980251914,-0.41718720513097857,-0.4088272087940785,-0.39819512799410084,-0.3850672106249741,-0.36926770354459837,-0.3506910623979901,-0.32935691034590653,-0.30537205480559715,-0.27887389873331175,-0.25016965306675165,-0.2196441269052904,-0.1877057405146441,-0.1548476279502999,-0.12162896067753025,-0.088595945807741,-0.05626167174125124,-0.025210776248242514,0.00412557620737453,0.03135850310919365,0.05610017632852396,0.07820487201735868,0.09747125344605445,0.11388781222037617,0.12749609881552168,0.13846209281775,0.14698036837883133,0.15330613604543128,0.15774647681309456,0.16066459616242618,0.16237098559960303,0.16319552846020208,0.16348320747754044,0.16343329272980603,0.16328230728384321,0.1631980606140106,0
-0.4212425894269576,-0.4212812033432507,-0.42138363680439145,-0.42159562767057873,-0.4218927488135016,-0.4223305484980819,-0.4229095344639943,-0.42361662262684424,-0.4243818823927942,-0.42515947726079356,-0.42579578590517386,-0.4261249833693689,-0.42593970067093295,-0.42496063215337226,-0.42288125922723363,-0.4194609143451936,-0.4142998664690606,-0.40710464104529875,-0.3976065548112882,-0.3855597476784965,-0.370773315656808,-0.3531267658134473,-0.33262838524869437,-0.3093777387607899,-0.28350371101571015,-0.25531367285460377,-0.22519846543054325,-0.19357195815496558,-0.16093598010975552,-0.1278646547977221,-0.09492429465408896,-0.06264794392933455,-0.03163258861990774,-0.002331496132467536,0.024848122266857453,0.04950575389754821,0.07147999969695802,0.09056578674489844,0.10674612009760745,0.12006474600940042,0.130686365261068,0.1388193749383893,0.14473458503287298,0.1487484969771759,0.1512412887568193,0.15254083581849734,0.15299455059303585,0.1529642118029648,0.15266312448707992,0.15233662882957585,0.15215990857659262,0
-0.40634205886747454,-0.40648628151602184,-0.40679955228121256,-0.4073289869756466,-0.408046947995952,-0.4090088731462424,-0.4102131037781413,-0.4116439177230572,-0.41322705171990726,-0.4149090073331453,-0.41652878863930654,-0.4179142195546534,-0.41884131390466434,-0.41901989600183254,-0.4181278963943812,-0.41590601957047646,-0.4119391383405339,-0.4059106072156263,-0.3975375675597563,-0.38655185724333657,-0.37274702473377563,-0.3559875024794228,-0.3362706526144266,-0.31368921875521116,-0.28836468006919247,-0.2606055392724955,-0.230810685567671,-0.19940081134278106,-0.16688857771279234,-0.13386512941144066,-0.10091908332342603,-0.0686055609119203,-0.037535741263034494,-0.008187119190359304,0.019013583122675815,0.04365185896414609,0.06555014650836224,0.08449877828964135,0.10047586581386213,0.11352737951744755,0.12381786352782696,0.13157072851116008,0.13707361226132928,0.14065406889083965,0.1427106277958552,0.14359047046387882,0.1436597481672883,0.14329878376949767,0.14273580634905647,0.1422261699400234,0.14195290906395377,0
-0.3917028142739098,-0.39195899811350293,-0.39249567628061577,-0.3933607102041108,-0.3945227603504705,-0.3960362026778719,-0.39789618584007286,-0.4000832459854856,-0.40251759625536604,-0.4051367206576164,-0.4077710436296115,-0.41024096260315945,-0.41230437905414163,-0.4136596773493676,-0.4139679299311833,-0.41295055428032945,-0.4101760305336837,-0.40530406989763157,-0.39803695136499945,-0.38808427428481074,-0.3752239050918707,-0.3593051132925034,-0.34031490163294226,-0.31833952340463956,-0.2934941910447107,-0.266089296589592,-0.2365335287177177,-0.20525552755874454,-0.17278061233749223,-0.13971861950022646,-0.10668225052845687,-0.07425036214163883,-0.04304988084148349,-0.013584232489139633,0.013699507942557754,0.0383717431068179,0.06023848369347075,0.0790848013070144,0.09488450324649421,0.10768581692741236,0.11765424144806912,0.12502926002943157,0.13011626427512132,0.13325548256437791,0.13486487431243577,0.13531263374881305,0.1349846650256597,0.13428136095426316,0.13344659939130732,0.13274683785325164,0.13237335985615295,0
-0.3775219470212914,-0.377893580935265,-0.37866052031948316,-0.37987083533453697,-0.3814891943212753,-0.38356814667345074,-0.3860988799949148,-0.389057368236854,-0.39235749117919355,-0.39592675110882436,-0.39958625701655703,-0.4031483148704949,-0.4063517740619998,-0.40888345870494536,-0.41038679020613833,-0.4105637315326829,-0.40896587541321816,-0.40522927766721417,-0.39904097817633044,-0.3900887213418668,-0.37813483668624304,-0.36301339417085055,-0.34470169486004765,-0.32327967727910817,-0.2988573399917372,-0.2717473693593568,-0.24236956172785754,-0.21116120533784338,-0.17866158971784618,-0.14550030012454476,-0.11231527621063647,-0.07971010285499402,-0.04832850504182162,-0.01870095982011869,0.008704771036865247,0.033443216051885986,0.05530400099395414,0.07406652511135099,0.08970089622293896,0.10225763646549643,0.11190423808378915,0.11889711062721903,0.12355996472396893,0.12624718252809555,0.12739684396118625,0.12739951889802756,0.12666158122453539,0.1256046892612177,0.12448881730783164,0.1235924617759587,0.12311542177329264,0
-0.36413407000892073,-0.3646210909768028,-0.36561807382183775,-0.36717289044028173,-0.3692461888875612,-0.3718881763291945,-0.3750856531195077,-0.3788095720312918,-0.3829671342818394,-0.38747536154715956,-0.39214583851657625,-0.3967825716483879,-0.4011050220279077,-0.40478881240285863,-0.4074594326763651,-0.4087997251300515,-0.40834440743129136,-0.405706319230328,-0.400557184808938,-0.3925635909242294,-0.38147274935431,-0.36710355088294816,-0.3494243503191117,-0.3285087825766803,-0.3044626399782282,-0.2776009650421172,-0.24835554525347175,-0.21717261820301112,-0.1846062622787041,-0.1513062712371418,-0.11793634554491983,-0.08512516298499159,-0.05353378031514619,-0.02372028324798016,0.0038270727800173154,0.028646464938473913,0.0505114929367354,0.06919574413610846,0.08466620618384647,0.09697576736030047,0.10629485416106917,0.11289744190914201,0.11712574450934313,0.11934961859438109,0.12002754004343168,0.11957343841940965,0.11841455157592924,0.11699465040732582,0.11558995707907137,0.1144917759027853,0.11390851858607168,0
-0.3509811589059127,-0.35158287548929545,-0.35280840352958454,-0.3547050326764947,-0.3572294672416053,-0.36042912505653046,-0.36428609488619623,-0.3687660091115243,-0.3737692945999673,-0.3792022635805406,-0.38486715471799676,-0.3905597884379629,-0.39598041100904546,-0.40079421853263963,-0.4046090269753588,-0.40708928793906085,-0.40775345534372676,-0.40619197048224437,-0.40206148431344013,-0.3950083220583719,-0.3847652162719792,-0.37113581355834285,-0.35408014591771114,-0.3336651884334298,-0.3099931304111133,-0.2833807985777651,-0.25427201874521754,-0.22312155332115785,-0.1904981790895124,-0.15707141051885445,-0.12353032158360337,-0.09052809489442545,-0.05874295620104869,-0.028760392742546617,-0.0010884548394937688,0.023794621777972695,0.0456468674454197,0.06423609846671574,0.07952660586744312,0.09157342888117782,0.10055046931782154,0.10674941566091203,0.11053051409161162,0.11227990204310753,0.11247599880648279,0.11155647662005508,0.10996927307609257,0.1081804724876748,0.10648234455544699,0.10517934638785724,0.10448843394057682,0
-0.3383747567510812,-0.33908635943912624,-0.3405307542760267,-0.34275442664735695,-0.34571053034074684,-0.3494435529897353,-0.35393098021214003,-0.3591332741595574,-0.3649445537477942,-0.3712607531689977,-0.37787556404498385,-0.3845772849282953,-0.39104781580508613,-0.39694326559577625,-0.4018546173405254,-0.405429206632454,-0.4071704103568703,-0.406647571076413,-0.40350283257009256,-0.39736347034044295,-0.3879486269584245,-0.37504670482568175,-0.35861006045549626,-0.33869843604444316,-0.3154108968942913,-0.2890650565719575,-0.2601162934199032,-0.2290269720690296,-0.19637985851402012,-0.1628629879303012,-0.12918967065102008,-0.09603629564555426,-0.06409745746103954,-0.0339852149014021,-0.006226125255756443,0.01868545056812014,0.04049273713841544,0.05895809754172741,0.07404345702505234,0.0858057900614999,0.09442280335522922,0.10020372338370646,0.10352589553929209,0.10479221784185835,0.1045000803660305,0.10311076241205071,0.10109229483917329,0.09893281373767451,0.09694006094794855,0.09543174090568635,0.09463305086846797,0
-0.32619319345184705,-0.327007461851018,-0.3286562475806909,-0.331185108292536,-0.3345442567245914,-0.33877530116266735,-0.34385151565780214,-0.34972865126038866,-0.3562953921728772,-0.36343803906671635,-0.3709430250349377,-0.3785922081430083,-0.38605060406657643,-0.3929670397378488,-0.3989170453187635,-0.40353255944476674,-0.40630362888108135,-0.4067802250772792,-0.4045908621127825,-0.3993452285709331,-0.3907499857055034,-0.3785783289308438,-0.3627755127422219,-0.34339320928947603,-0.3205275813937098,-0.2944955237051882,-0.2657628019374437,-0.23479785936703063,-0.20219598029079563,-0.16866168921903266,-0.13493054822273434,-0.10170002592694725,-0.06967959888719588,-0.03950635818514027,-0.011723532305820072,0.01315908533747115,0.034870877189678774,0.05316928800354333,0.0680140574274842,0.07946373275324103,0.08769978713768505,0.09304834854818717,0.09590235776956794,0.09668142338604468,0.09590027505290534,0.09404302334129044,0.09159662380634125,0.08907039029120387,0.08678655358338992,0.08507577329225458,0.08417095578474623,0
-0.31429219954059473,-0.3151998585142181,-0.3170344706256409,-0.31984061192188934,-0.32356633105268123,-0.3282505481693269,-0.3338629508783582,-0.3403552802315957,-0.34761199912945556,-0.3555108777657104,-0.3638327953887229,-0.3723546277993533,-0.38072650348431447,-0.3885921985640888,-0.39551367853683933,-0.40110962291995716,-0.40485904166696085,-0.4062946573490805,-0.40503255480712064,-0.40066653913829764,-0.3928921086597051,-0.38146734873231064,-0.3663309078712993,-0.3475253124389993,-0.32514378205031097,-0.299500514964787,-0.2710698654706269,-0.24032425548540015,-0.207869288916119,-0.17442317219470302,-0.1407409490503492,-0.10753827499989967,-0.07553737852583828,-0.04539820811290288,-0.017678328049814937,0.007098087330427945,0.02864769098848001,0.04672374291690346,0.06128380108445796,0.07238748558977166,0.08021962637316898,0.08512217243481618,0.08750163308781526,0.08779376660090488,0.08652842044878242,0.08421116613192191,0.08134620338035302,0.07846259327586333,0.07589570899950954,0.07398851895576487,0.07298089201677119,0
-0.30249639414238444,-0.30348624434931726,-0.3054843071912199,-0.30853423223070087,-0.3125828737434998,-0.31766684653395205,-0.3237531575159855,-0.3307905352076764,-0.3386608037325572,-0.347234678746943,-0.3562896188489951,-0.3655993288672159,-0.3748015510247379,-0.38353761136947545,-0.3913582317053068,-0.39787128771306496,-0.4025474795715913,-0.40490470171091847,-0.40454801360397746,-0.40105717278288744,-0.39411792823994896,-0.38347334777992315,-0.3690557928290546,-0.3508973064057244,-0.32908780054410913,-0.30393633628093714,-0.2759234070906332,-0.24552276983438048,-0.21334744193092206,-0.18012577635223692,-0.14662878260118395,-0.11358670949028421,-0.08173181947995167,-0.05174414821007932,-0.024192840469278998,0.0003849257695542341,0.021694277929676042,0.03948514827397403,0.053712694304541814,0.06443691103602611,0.0718451337012145,0.07629353035572838,0.07819959238478996,0.07801403153220757,0.07627895970675742,0.07351935930219317,0.07025441120894435,0.06703086606367482,0.06419549201667792,0.06210250167506029,0.060997746065537824,0
-0.2906210774956525,-0.29168087940420045,-0.29381794955609863,-0.29707510038629065,-0.30139903526983686,-0.306824501429551,-0.3133168629510932,-0.3208229430652047,-0.32922368918847605,-0.3383844426588335,-0.3480816028630729,-0.35808771480059776,-0.36803098328880884,-0.37755311873426606,-0.3861962608588433,-0.3935601961700017,-0.3991104074977637,-0.4023526600742597,-0.40288263199064556,-0.40026803222691076,-0.39418641285684713,-0.38436602990375296,-0.37073318499922014,-0.3533079736586178,-0.3321764168455109,-0.30763968327397,-0.2801814798671216,-0.25027383521310737,-0.2185337204792723,-0.18569552213598572,-0.15254210607386315,-0.11981413830987013,-0.08825072666053135,-0.05854873044698003,-0.03128578171860438,-0.007010400269523036,0.013972287062298944,0.03140985912459824,0.045254665932021876,0.05556625320269369,0.06253324092909746,0.0665239881554248,0.06796397392379631,0.06731714027001875,0.06513454799652905,0.06195799551005442,0.058318938421327175,0.05477927219548598,0.05169511258776751,0.049430521996726054,0.04823617691958823,0
-0.27848758576477006,-0.27960460302637075,-0.28185525303677206,-0.28528161900682697,-0.28983132154574726,-0.2955376930385233,-0.3023655712431425,-0.3102610273859612,-0.3191059862862255,-0.3287622147789074,-0.3390075407418262,-0.3496154614597097,-0.36020772975701215,-0.37042939702659683,-0.3798169174798751,-0.3879648614600537,-0.3943368381735098,-0.39842937887089847,-0.39983059976336544,-0.3980982700688298,-0.39290338351847387,-0.38395971443178184,-0.37118763105471236,-0.3545937532755383,-0.3342594323556877,-0.3104749732201605,-0.28372399573884954,-0.2544734204433124,-0.22334027515110152,-0.19106042333358136,-0.15842401387576277,-0.1261775005078009,-0.09506329378057282,-0.06579141689440424,-0.03894466394068291,-0.015081006971490549,0.005485462320021957,0.02250100853486766,0.035914574242085065,0.04578430932016734,0.05229854245385459,0.05583538810003316,0.05682497610180673,0.0557422315429102,0.05314346707056013,0.04958419327277798,0.04560503383085332,0.04178004575644211,0.0384723817536811,0.03605424949442404,0.03477984054825223,0
-0.26593212185821935,-0.26709368960039465,-0.2694326364318903,-0.2729904226618276,-0.27771661070776427,-0.2836435352422431,-0.2907366314785617,-0.2989423293954742,-0.308145373500066,-0.3182057774019775,-0.3289052884191126,-0.3400204626753352,-0.35116979941353854,-0.3620046483354647,-0.3720588029305613,-0.38092456055380447,-0.3880671350302948,-0.39297683903957525,-0.39523617997415,-0.39439515993828705,-0.39011990576108346,-0.3821101970937828,-0.37028051110074167,-0.3546224849689011,-0.33521187561483984,-0.31232506148987266,-0.28644203580792216,-0.2580210427754869,-0.22767498278539747,-0.1961363607630388,-0.16419773455627296,-0.1326064126240715,-0.10210435209329688,-0.07341080602585393,-0.0471102883078752,-0.023768172693089923,-0.0037062500167280854,0.012821493542801533,0.025759817989429057,0.03516444788368168,0.04122154395843184,0.0443162007611323,0.044879639451485945,0.04339507056606937,0.04042012139569731,0.036520503126795355,0.03224260841700751,0.028169339537647504,0.024668393278207364,0.022118171423285204,0.020774965233693085,0
-0.25280941857666095,-0.2540038029411902,-0.2564076130670198,-0.26006174722120556,-0.2649186076473226,-0.27100982570567456,-0.278302458553762,-0.28674423727348697,-0.29622440348025053,-0.30660291398627476,-0.3176677598921657,-0.3292005017491666,-0.34081952708189994,-0.35218528184506537,-0.36283190905652507,-0.3723523214046585,-0.38021680867543545,-0.38591251261638987,-0.38901835830011106,-0.38907878099453286,-0.38575675459131886,-0.378738749427823,-0.36793334682499046,-0.3533158246837123,-0.3349553559546593,-0.31311139277926153,-0.2882566943207869,-0.26083722752984084,-0.2314574791451509,-0.2008416716026182,-0.16977978296665872,-0.1390149119638926,-0.10928475148482308,-0.08131370473978836,-0.05568457051758176,-0.03296797911622029,-0.013492220504201666,0.0024895117837004394,0.014916872763442703,0.02384208186214072,0.02944701996730051,0.032120715416680344,0.032291813388669946,0.030448732644323726,0.027146371551184795,0.02295681999584448,0.01842864635191711,0.01415004852456675,0.010490662351502918,0.007832946889235613,0.006433814852962381,0
-0.23900698832463466,-0.24022384432624783,-0.2426718408974743,-0.24639130717954877,-0.25133819046595995,-0.25754354022388076,-0.2649768863043482,-0.2735879479490246,-0.2832718736239376,-0.2938900418696566,-0.3052387246873328,-0.3171061755981637,-0.3291136362207787,-0.34093317879116447,-0.3521021931881936,-0.36221697265968333,-0.3707562383163565,-0.3772069800044266,-0.3811466123952376,-0.38211620708525557,-0.3797773049505203,-0.3738039928528266,-0.3640989483815811,-0.35061993998099444,-0.33342857539750426,-0.31276458007850655,-0.2890899638881508,-0.2628349269172719,-0.23459132032726354,-0.2050702538747552,-0.17505419855942303,-0.14527701050121947,-0.11646839698185443,-0.0893538169487958,-0.06451103414559396,-0.042513761614359866,-0.023695674337981257,-0.00830817783164154,0.003582252328300225,0.012023264742175889,0.017190209224309364,0.01947283862932858,0.019293600147907205,0.017142791513394894,0.013568608084841963,0.009145532536898947,0.004420665091148128,-1.6138585717036247e-05,-0.003795913837039186,-0.0065343768153389055,-0.007975473364618377,0
-0.22446108315950078,-0.22569221962076252,-0.22816799638502855,-0.2319280584644765,-0.2369323385978297,-0.24321117606489268,-0.2507371490607959,-0.25946228931284665,-0.2692886566726647,-0.28008017296484616,-0.2916429946616104,-0.30377335574845254,-0.31609798639994,-0.32830270368945835,-0.33993079614826427,-0.35058445775224767,-0.35975395915280783,-0.36692904374851043,-0.37168767147283255,-0.37356972422543333,-0.3722370130100808,-0.36735243050760463,-0.3588127840058773,-0.3465575096617487,-0.3306397562798298,-0.3112770670887381,-0.28891744306581907,-0.2639720864038575,-0.23701623531714408,-0.20874332656767994,-0.17992364277547945,-0.15127695588081547,-0.12352150591263694,-0.0973798167294986,-0.07342152627830327,-0.052221290179796834,-0.03411717651638394,-0.019357889210038674,-0.00801713292020165,-5.285067450703368e-05,0.004701455540812551,0.006632965582680367,0.006154449995708352,0.0037545839434052625,-2.892378825895825e-05,-0.004623256781054675,-0.009486387121625039,-0.014030429217993183,-0.01788964858532006,-0.020680204041720066,-0.022148346532168454,0
